,analyzer_version,track_7digitalid,artist_familiar,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,artist_7digitalid
2027,b'',529780,0.5109287026358955,0.38955338756808916,b'ARGDLJR1187B98D048',,,,b'de5cc0b2-e97f-440e-b280-d112d0c09ff5',Bob Crosby,17838,b'',0,0,b'Jazz Age!',50589,0.4051157216913865,SOAJZJM12A6D4FA033,b'The World Is Waiting For The Sunrise',37005
2028,b'',3314250,0.5197341973984969,0.3752065673793491,b'ARYZGN21187B98D5D6',,"Atlanta, GA",,b'bb3de887-962c-4a60-80d6-8a7cc1a1e847',Dungeon Family,19632,b'',0,0,b'Even In Darkness',295675,,SOCHDXC12A8C13837F,b'Follow The Light',40880
2029,b'',163361,0.8440850613953652,0.7136698195798281,b'ARM7EDF1187B9B3FA1',,,,b'eeb1195b-f213-4ce1-b28c-8565211f8e43',Guns N' Roses,-1,b'',0,0,"b""Live Era '87-'93""",15555,0.5022112205508021,SOSBXWX12A6701D235,b'Patience',678
2030,b'',7185589,0.4684493453313319,0.3071950178281231,b'ARMZ4SJ1187FB4657B',,"Finglas, Ireland",,b'f18ee68b-19b0-4b18-8a91-e7c98ee4fab1',Séamus Ennis,201345,b'',0,0,b'The Wandering Minstrel',648542,,SOJHKKJ12AB0182FBA,"b""The Little Stack Of Barley / Cronin's Hornpipe""",191182
2031,b'',2990417,0.5172745924496447,0.34943133792488706,b'AR6BHP31187FB365E1',36.06899,"Greensboro, NC",-79.7947,b'3e07fca6-2c7f-4fc1-a138-ec6cd7e4be8a',Sonny Terry / Brownie McGhee,21252,b'',0,0,b'At The 2nd Fret',269851,,SOIAEVG12A8C141B2F,b'I Woke Up One Morning And I Could Hardly See',2904
2032,b'',3103529,0.7714921495221693,0.5173422859533258,b'AR7N7MI1187FB46935',7.37884,"Ibadan, Nigeria",3.89527,b'67930b3e-e00b-469f-8c74-fd69f20522ec',Sade,1376,b'',0,0,b'Lovers Rock',278700,0.6406882807726302,SOPGYHQ12A8AE47B30,b'All About Our Love',60366
2033,b'',5304010,0.48787193246557115,0.367464833037383,b'ARW2Y3Q1187FB38020',42.3519,"Brighton, MA",-71.14566,b'c73fa6e6-3276-4d8e-98a4-50ad276089f3',The Sterns,-1,b'',0,0,b'Say Goodbye To The Camera',470414,,SOXNPLV12A8C1431C3,b'Second Chance',348106
2034,b'',163046,0.6558886686737124,0.4097293787891668,b'AR97V5X1187FB4AE98',,,,b'ae3f6a8a-c465-4707-8667-8ce0172bc417',Deep Blue Something,-1,b'',0,0,b'Home',15535,,SONQTUE12B0B80BA5A,"b""Gammer Gerten's Needle""",10983
2035,b'',5325475,0.5994647627472443,0.39274731080277514,b'ARRSIQ11187B98F216',34.05349,"LOS ANGELES, CALIFORNIA",-118.24532,b'd85074e1-1f3b-45fe-9cc2-3c2b4e9e2ab6',Kevin Max,44956,b'',0,0,b'Crashing Gates',479760,0.595926916265944,SONZEZC12A8C14580B,"b""Baby_ I'm Your Man""",65168
2036,b'',2531039,0.3940552461948827,0.28726019379837814,b'AR6BYC41187B996DD0',,,,b'8ddbd830-f22d-469b-9dbc-27e2d0c37c0f',Pedro Laza Y Sus Pelayeros,-1,b'',0,0,b'Fiesta Tradicional Colombiana',230932,,SOGOSEE12A58A78241,b'La Panadera',177889
2037,b'',250762,0.6453679560153077,0.4230219215750594,b'ARHG53Q1187B9ACBFC',32.67828,Georgia,-83.22295,b'c76bbcf8-eea2-4342-b34a-1813adbd1de6',Alias,63394,b'',0,0,b'Alias',23964,0.34580223396532944,SOKUIMB12A6D4F8AC6,b'Standing In The Darkness',12829
2038,b'',3628942,0.5422998843903899,0.3509282709771781,b'ARD4LQ61187FB470F1',33.53584,"Cullendale, AR",-92.82984,b'd59ce86d-2cc3-49be-be12-3eb4dde6e1ed',Little Willie John,-1,b'',0,0,b'Rhythm & Blues Vol 9',322043,0.46048484498641545,SOVZNGE12AAF3B1E2A,b'Leave My Kitten Alone',110768
2039,b'',2717574,0.5296593308867515,0.31311203183458997,b'AR08YJF1187B9B2D59',,Florida,,b'fe75adb0-a2bd-4e34-91d4-91974c4eab13',Freedom,72114,b'',0,0,b'Get Up and Dance - the Best of',244326,,SOYYBIA12A8C13894D,b'Caught - Special Way',22086
2040,b'',7932317,0.5578578500456283,0.36982344721963717,b'AR6C6VO1187FB4E267',35.14968,"Memphis, TN",-90.04892,b'acb5a55d-2e39-4098-962e-acbc68adc663',Tora Tora,-1,b'',0,0,b'Before & After',715143,0.30017262572415554,SOMLVRX12AB0189DCE,"b""That's Not the Way Love's Supposed to Be""",45570
2041,b'',6385457,0.5650898922038983,0.44859380261178367,b'AR1DLF21187FB3CBF0',,,,b'3f49566c-2c59-440e-8ea5-4d7afa1ee3f2',4Him,15431,b'',0,0,b'Chapter One .. A Decade',575275,,SOODKXT12AB01838B6,b'Strange Way To Save The World',4880
2042,b'',8441079,0.5083599025668306,0.3804946211294025,b'ARPGYM11187FB4B1E1',35.83073,Tennessee,-85.97874,b'0c93dc90-83ef-483d-91f4-d525386c7ff3',Owsley,-1,b'',0,0,b'Owsley',762480,0.0,SOOIAGM12AB01862C7,b'Class Clown/Good Old Days (Reprise)',4756
2043,b'',5662632,0.5344643522287597,0.36868937254805195,b'AR243ZT1187B9A98D2',32.29869,"Jackson, MS",-90.18049,b'ff609eb0-5425-4963-9e55-85d729f4648e',Otis Spann,27780,b'',0,0,b'Spanning A Lifetime',379517,0.0,SOQZCBF12AB018644D,b'Monkey Faced Woman',21569
2044,b'',1609348,0.47161281018282714,0.2916990799372148,b'ARASWKT1187B9923B7',38.62774,"St. Louis, MO",-90.19951,b'835b510b-73e6-4ce5-b878-9ab7941e0cd0',Felix Slatkin/Concert Arts Symphonic Band,66307,b'',0,0,b'The Military Band - Salute to the Services',154001,,SOCAYHA12A8C13683A,b'The Star-Spangled Banner (1998 Digital Remaster)',115770
2045,b'',6101881,0.25110474181185727,0.11988762173866001,b'ARPJMMD1187FB4BD47',,,,b'95b43d4c-2623-4331-a4ce-f121c6ed3295',Curt Bois,-1,b'',0,0,b'Die Star Von Kleinkunst und Kabarett',551858,0.0,SOLICYE12AB017ED96,b'Lucindy',169814
2046,b'',1041091,0.5077968849276677,0.3546029258766705,b'AR576O51187B990C30',31.90143,"Smithville, GA",-84.25274,b'1b62df85-00d2-464f-81bc-a5c0cdcad278',Tampa Red,16322,b'',0,0,b'Tampa Red Vol. 5 (1931 - 1934)',101370,,SODRBBP12A8C1385AF,b'No Matter How She Done It',2901
2047,b'',4918432,0.6811480229878107,0.40199254009343804,b'ARMYKRB1187B98CFF0',,,,b'dfa7df17-e1dd-4ac2-ad3e-e109d404c0f4',Cowboy Mouth,-1,b'',0,0,b'It Means Escape',443074,,SOKDHSI12AB0181587,b'My Little Blue One',39303
2048,b'',293149,0.05210341402672108,0.0,b'AR9FEO71187FB5981F',,,,b'5cf852d4-8607-41ef-acf0-78ccb71f9945',Semprini,-1,b'',0,0,b'Semprini',26972,,SOBPZPS12A6D4F6EFA,b'Rhapsody In Blue (2003 Digital Remaster)',18646
2049,b'',4928100,0.5357025281303791,0.3849861165778121,b'ARCID1N1187FB51DA0',,,,b'3d9ba6f0-c4ed-450b-a150-37e2ebf13e77',Carlos Nuñez,28223,b'',0,0,b'Cinema Do Mar',441344,0.3277366831778408,SOYQKLT12AB01841BC,"b""Gabriel's Oboe (La Mision)""",40744
2050,b'',1981030,0.29107024504882967,0.23829280794184393,b'AR12P091187B99B50F',,,,b'25d6af2d-5797-4515-8dcb-0fd80141849a',Daylight Torn,57233,b'',0,0,b'New Skin',183294,,SOJRCFG12A8AE44FBA,b'Sebastian',139017
2051,b'',4142768,0.27806609161184603,0.1988008451593438,b'ARJFDKM1269FB35F40',,,,b'',Monique Morelli,-1,b'',0,0,b'Fran\xc3\xa7ois Villon',371980,,SOXXVKU12A8C1426B6,b'Mort',249846
2052,b'',3707192,0.5593586308995626,0.3996394901716998,b'ARCZ42S1187B98C0D7',,,,b'5791156a-75e9-454d-9a23-fbc2896f9151',DJ Slugo,-1,b'',0,0,b'DJ Slugo Juke Chronicles Vol. 4',329931,,SOKHAME12AB017D3D4,b'Vulture 4',204883
2053,b'',3356013,0.6477690631022126,0.4088617195261995,b'ARY8LJ11187FB4019B',37.59791,"Samti, LA",69.86799,b'a7921b29-671a-4378-8a61-539cf73d7588',Floyd Cramer,14601,b'',0,0,b'Piano Masterpieces',296910,0.0,SOQLKYX12A8C13A7AB,b'Near You',3361
2054,b'',5159029,0.5605579839038146,0.45278947675222264,b'AR1Y2PT1187FB5B9CE',27.94017,Brandon,-82.32547,b'84f3a2c3-95b4-4d4f-82d9-0e4baf4886ab',John Wesley,-1,b'',0,0,b'Oxford',463522,,SOZAWLR12A58A79324,b'Alone Together (Live Acoustic)',343187
2055,b'',7184567,0.2860405995487127,0.0,b'ARBSAVH1241B9CA637',,,,b'',Antonio Koudele,-1,b'',0,0,"b'HarpGuitar ""Antonio Koudele Plays Evergreens"" Vol.1'",648437,,SOVSIZD12AB0184484,b'Track BALLERINA GIRL',195305
2056,b'',5990136,0.4497436010513175,0.0,b'AROENEQ11F4C8451B1',,Texas,,b'',The Lord Henry,-1,b'',0,0,b'Zoo Palace',540898,,SOSYTWT12AB0182AE4,b'Is This Legal',399720
2057,b'',6489748,0.49019363397840465,0.37747250731152715,b'ARYN8YT1187FB38396',,,,b'a1658d98-c4dc-40b9-8bbd-9793f44e64dd',Los Iracundos,23883,b'',0,0,b'20 Secretos De Amor - Los Iracundos',585025,,SOERLWC12AB0187445,b'La Bambola',70032
2058,b'',511692,0.8772137459246516,1.0825025567261237,b'ARRH63Y1187FB47783',,"Atlanta, GA",,b'164f0d73-1234-4e2c-8743-d77bf2191051',Kanye West,843,b'',0,0,b'Late Orchestration',47750,,SOQMFYZ12A6D4F9C4A,b'Diamonds From Sierra Leone',822
2059,b'',7601998,0.6447333061973751,0.6462073523388863,b'ARNLE621187B98ECB5',41.26069,"Omaha, NE",-95.93995,b'922a18b1-0aba-4868-8f38-2aa4f324fe16',Mannheim Steamroller,-1,b'',0,0,b'Day Parts-Romance',685007,,SOZYZDZ12AB01873CA,b'On The Edge Of Forever',340479
2060,b'',2855454,0.389699027551096,0.0,b'ARFRR9R1187B98A987',,,,b'cb054afd-38c7-4f06-8608-0a833b8e1bfa',Ultra X,-1,b'',0,0,b'Taste the X',251356,,SOOKCOH12A8C13AA44,b'Break Em',193482
2061,b'',3182513,0.6192606048777783,0.41693587166116425,b'ARXW2MN1187B9B8817',,"New York, NY",,b'9bb0ae46-c22c-499f-915f-9b4fc8d4f767',X-Ecutioners featuring Big Pun,8550,b'',0,0,b'Rap Life',284332,,SODCBAD12A8C130BA2,b'The Drama (intro)',101614
2062,b'',8381327,0.5748253210652502,0.3667046199936735,b'ARIYZFT1187FB5393E',,,,b'a36e4f1f-aaba-427d-bab0-0b9535c8fb7f',Mart'nália,-1,b'',0,0,b'Spirit of Brazil live',757136,0.0,SOIMKZT12AB018B1DD,b'Brasil pandeiro',171658
2063,b'',6120696,0.5928931298703243,0.34621991956649656,b'AR31BYO1187FB5336C',,,,b'0cd4810e-9f57-4003-bdfa-e188cd3ba818',Michael English,85753,b'',0,0,b'The Best of Michael English',553628,0.0,SOAFZZF12AB0186C77,b'Come On Home',59664
2064,b'',4115094,0.4796207472295076,0.3243342048085304,b'AR3N2H11187B98AFBA',-10.68641,"Itabaiana, Para�, Brazil",-37.42475,b'130ba5d4-4d6f-4224-86bc-0f4a0cfb6b22',Sivuca,-1,b'',0,0,b'Samba Nouvelle Vague',369470,,SOUVPPF12AB01855B1,b'Rapaz De Bem',23575
2065,b'',5239381,0.5445079887650446,0.34721781564698434,b'ARDG9I21187FB35FF3',,,,b'211e9218-6256-433f-b7d7-07a55a6d08aa',Yolandita Monge,16786,b'',0,0,b'Yolandita Monge Selected Hits Vol. 2',471392,,SOZPRLC12AB01866A7,b'Soy Un Poco De Ti - Original',194528
2066,b'',3115034,0.6174214066397045,0.44925387694771113,b'AR7GOK91187FB455F5',48.85692,"Paris, France",2.34121,b'0b3819e6-3fa1-4a50-a84c-f2a62643185d',Jean-Jacques Goldman,26966,b'',0,0,b'Int\xc3\xa9grale 81-91',279664,0.0,SODNKBI12A8AE48AD0,b'Je Marche Seul (Version Longue)',88418
2067,b'',853773,0.566157341575077,0.3588450251644818,b'AROLZEM1187B9A805E',64.55653,NORWAY,12.66538,b'9653afd0-27af-40ff-ad60-caf1b79b18c5',Ashes to Ashes,59392,b'',0,0,b'Harder Faster',80682,,SONAZLA12A6D4F80EF,b'Mind On',65476
2068,b'',748242,0.6042587284435574,0.4610230157261765,b'AR0CDSK1187FB52ED6',,"Paw Paw, WV",,b'79ad8210-274e-4a99-8033-f4c9fe9be8a3',Asleep At The Wheel,8624,b'',0,0,b'Kings Of The Texas Swing - Live',71368,0.5807042926330412,SOFCCRW12A6D4FA064,b'The Letter That Johnny Walker Read',16253
2069,b'',6879460,0.594464632807191,0.3645865754085436,b'ARWIMT21187B9B5AEC',39.10295,"Kansas City, MO",-94.58306,b'9d2c8965-283a-4abc-bdcd-9b27d7f87a44',Big Joe Turner,29758,b'',0,0,b'Atomic Boogie',619464,0.0,SOPRXBS12A8C1323E8,b'I Got My Discharge Papers',4940
2070,b'',1391776,0.6740231561759062,0.441537878476653,b'AR41ESB1187FB360B1',42.7316,BG,25.48312,b'f38cd4b8-5701-4f0c-ade1-1f056ec13f11',Gloria,39374,b'',0,0,b'Party on my own',133543,0.0,SOWHXVQ12A8A9D59CA,b'You are the summer',5444
2071,b'',4944397,0.24113375341058682,0.41643518358517334,b'ARQFPFK1187FB533E1',41.88415,"Chicago, IL",-87.63241,b'6ec7336b-a56a-4b5d-bcec-575d2b8ed4e1',Roger McGuinn,12799,b'',0,0,b'Roger McGuinn Live At The XM Studios  05/27/2004',445182,0.0,SOVUFWU12A3F1ECA3C,b'The Bells Of Rhymney',20696
2072,b'',3032044,0.510098894399033,0.3477495590121899,b'ARJANQY1187B9A82F7',34.05349,California - LA,-118.24532,b'52688d77-f4d3-4cfc-b060-d22f18d1fa18',Leana,50935,b'',0,0,b'Feel Me',272060,0.26586104921065007,SOOINOI12A6D4FC8D0,b'Pack Your Bags (Remix by Ralphi Rosario)',60354
2073,b'',923871,0.31986832417895167,0.19553182837458385,b'AR0VS771187B99564F',51.16418,DE,10.45415,b'7aa4e4b8-ee7f-4216-88c2-ac28a91e5523',Rocky Hill,79385,b'',0,0,b'Texas - A Musical Celebration One Texas Shuffle',87743,,SOPZJXE12A8C133E5D,b'Hootchie Cootchie Man',69283
2074,b'',3433304,0.6849948965806557,0.41551708285972627,b'ARDG9Z71187B997023',51.50632,"London, England",-0.12714,b'68950696-ee9a-49b2-a8c2-d1d6c19355cc',Public Image Ltd,61470,b'',0,0,b'Valse Avec Bachir',304975,0.8736187597898523,SOEAXUV12A6D4F8FA2,b'This Is Not A Love Song',105561
2075,b'',2265985,0.26821000464815703,0.26265589071398826,b'ARQSZLT124207825BA',,,,b'',Konstantinos Galanos,196823,b'',0,0,b'Proti Epafi',209117,,SOTZWYD12A8C1392B7,b'De Tha Kano Piso',158332
2076,b'',8607901,0.6759195565215971,0.5110543538982074,b'ARSHZBZ1187B98A445',,,,b'984f8239-8fe1-4683-9c54-10ffb14439e9',Joe Bonamassa,19680,b'',0,0,b'Black Rock',777947,0.8063998668501149,SOACMGG12AB0189F0D,b'I Know A Place',140407
2077,b'',9045758,0.6792921844437226,0.4318827563379648,b'ARZL6CE1187FB3F264',27.9758,"Fort Meyers, FL",-81.54106,b'05950280-7d03-4816-aecb-438c9e4cb312',Mindy McCready,22415,b'',0,0,"b""I'm Still Here""",818763,,SOPHKAI12AB018873D,b'Ten Thousand Angels',2173
2078,b'',5646127,0.34151385491859326,0.2570629202962798,b'ARFILWJ1187B9ADDBF',,,,b'0059d0f1-8d04-4363-a2b2-d79f8b9a29b8',María Elena Walsh,193267,b'',0,0,b'Todos Cantamos Con Maria Elena',509775,,SOQEKJO12AB0188E78,b'La Mona Jacinta',455229
2079,b'',5235231,0.6508959708087062,0.315025710378856,b'AR5S26K1187B9A3141',31.19224,"Alexandria, Egypt",29.88987,b'7a906e8c-e9f5-4a7f-9611-0a720435b7ac',Chantal Chamandy,-1,b'',0,0,b'Beladi',470991,,SOOWVUN12AB0185435,b'Zindegi',11490
2080,b'',671450,0.5080586129066689,0.3722985729468398,b'ARLQ5EV1187FB4491D',38.99792,Colorado,-105.55096,b'5a2e43fd-dcc7-48b3-97a4-393ad8250a70',Don Francisco,61424,b'',0,0,b'Genesis And Job',64577,0.0,SOQUGNH12A6D4FBB0E,b'Overture (Genesis & Job)',49962
2081,b'',4457572,0.8918537796888409,0.5482282091918806,b'ARH9HS41187FB5BC6F',,"Coral Spring, FL",,b'6acb932e-840d-47ac-8e0d-725ad8a6e52c',New Found Glory,1906,b'',0,0,b'Not Without A Fight',401052,0.6631939677740828,SOPHMRL12AB017E87B,"b""Don't Let Her Pull You Down""",98
2082,b'',223904,0.529020069005829,0.30073460390237744,b'ARKZNO81187FB37FBA',,,,b'98058d07-363a-421b-a102-21ee2303f3d3',Daara J,-1,b'',0,0,b'Boomerang',21585,0.319565986882865,SOEEPYY12A58A7B1C8,b'Le Precipice',15184
2083,b'',2747485,0.38472013841978675,0.3110970495237888,b'AR9UT8H1187B9AF504',,Tennessee,,b'659b268b-e5a6-47b0-ae34-bdf1ebbcf826',Ivan Parker,61347,b'',0,0,b'The Best Of Ivan Parker',257644,0.278598087332016,SOVWTKI12A58A789B6,"b'Then He Said_ ""Sing'",15590
2084,b'',3971492,0.3835940164356028,0.22021045009183346,b'ARMATAK1264D13AC27',,,,b'',Kaskaad,-1,b'',0,0,b'Kaskaad - Mohawk Hunt / Earuption',356024,,SOHWHZJ12A58A79FA8,b'Mohawk Hunt',274928
2085,b'',2648266,0.7642871824984319,0.5762946511398908,b'ARKZXSQ1187B9AC9F3',,,,b'9a58fda3-f4ed-4080-a3a5-f457aac9fcdd',Joy Division,831,b'',0,0,b'Let The Movie Begin',242839,,SOLHMRA12A8C13234A,b'Leaders Of Men',5633
2086,b'',7737253,0.6528604657461411,0.3835574697768149,b'ARR2BHS1187B9B8FA7',,,,b'e842abf7-8a63-4602-8879-75958c2884a1',Minnie Riperton,12715,b'',0,0,b'Love To Love',696912,,SOSJSMZ12AB0187EB3,"b""Lovin' You""",7040
2087,b'',3214202,0.536655656311645,0.0,b'ARLLUSZ1187B98ACDC',,,,b'2bc20ad3-47f2-4993-a48e-92613ba07a8d',Tha Liks,8617,b'',0,0,b'X.O. Experience',287223,,SOQARNP12A8C135A28,b'Intro',54864
2088,b'',8484281,0.5870237387492154,0.3832290261922142,b'AR5TQ1T1187FB59492',18.11526,Jamaica,-77.27348,b'4272801c-1180-4098-80f9-d7ab27dadea9',Cornell Campbell,64719,b'',0,0,b'Soul Classics On Reggae Beats',766304,,SONWNNQ12A58A77AD6,b'Just My Imagination',7669
2089,b'',559688,0.524878486541168,0.36741233742016544,b'ARHUIGM1187B9A5932',,,,b'46a9a9f4-1c18-41ca-9440-a05e4f09f474',Hot Boys,-1,b'',0,0,"b""Let Em' Burn""",53676,0.4051157216913865,SOIDEZW12A6D4F9655,b'Young Riders',39330
2090,b'',7621244,0.41424422917234577,0.28737003459245986,b'AR5ZJLK1187B9B3A8E',35.99527,"Durham, NC",-78.89601,b'e5fbd7a7-eaaa-49fa-8512-ac2d1b416011',John D. Loudermilk,111807,b'',0,0,b'John D. Loudermilk',686742,0.0,SOHIPSG12AC46890BE,b'Somebody Sweet',438569
2091,b'',8734670,0.4672359160951003,0.4225876607355313,b'ARNLHY61187FB3A0C0',,United States,,b'a6ee239c-c52d-4ddc-91e7-d7bf4917f04e',Organ Donors,-1,b'',0,0,b'Lange Presents Intercity Spring 2010',789783,0.0,SOEBFHP12AC468DA37,b'Dr Kaotica',9995
2092,b'',276815,0.7242849266433012,0.5013606133308892,b'AREGV3K1187B9AF614',,"Los Angeles, California",,b'26f07661-e115-471d-a930-206f5c89d17c',Mötley Crüe,4531,b'',0,0,b'Too Fast For Love',25838,0.6232359933219161,SONBMJI12A6D4F82B7,b'Merry-Go-Round',263740
2093,b'',877659,0.7528532464494054,0.5111304652008951,b'AR82DJK1187B991107',,"Los Angeles, CA",,b'd7134426-a937-43bf-bc54-f10ad8102ed9',The Pharcyde,7931,b'',0,0,b'Bizarre Ride II',83579,,SOIVWOX12CF5827585,"b""I'm That Type Of Ni**a""",31569
2094,b'',5572994,0.5666404208397303,0.39974166746146406,b'ARCQCYR1187B99367F',46.53338,"Aitkin, MN",-93.70737,b'83a81b17-e725-4e5d-a607-375d66306e09',Jonathan Edwards / Will Ferrell,-1,b'',0,0,b'Anchorman',503553,0.4454545254934259,SOBQCYC12AB018748A,b'Sunshine Anchorman Medley',39762
2095,b'',5678741,0.0,0.47680335353388514,b'AR93WAA1187FB42116',,"New London, CT",,b'4a8ac23a-e27a-44db-814a-f8c31beb68e6',Cassie,4664,b'',0,0,b'Bad Boy Dance Mixes Volume 4',513000,0.21508031850922793,SOMROYR12AB01893AD,b'Long Way 2 Go [Friscia & Lamboy Club]',27822
2096,b'',3766441,0.9184517888889826,0.8289063015404353,b'ARVG4OK1187B9B6BD3',,,,b'95e1ead9-4d31-4808-a7ac-32c3614c116b',The Killers,1573,b'',0,0,b'Day & Age',336537,0.7603432374173373,SOTEFFR12A8C144765,b'A Dustland Fairytale',616
2097,b'',256412,0.6716106398358989,0.42197396827851685,b'AR5WPYF1187B9B40DA',38.25486,"Louisville, KY",-85.7664,b'632fa908-1fff-4446-a600-72fa41f76a20',VHS Or Beta,16710,b'',0,0,b'Night On Fire',24380,0.5275553561232935,SOJLTFB12A6D4F91FC,b'Forever',5874
2098,b'',5349706,0.32220706624961076,0.2887315999642018,b'AROY0LJ1187B99654D',,,,b'60bb6dec-bbb0-4e68-b503-1786e92bd66c',Kol Simcha,-1,b'',0,0,b'Voice Of Joy',481650,0.3619211010027582,SORCBKI12AAF3B2DF2,b'Why',351502
2099,b'',3780031,0.6646909389368294,0.4292610290645234,b'ARIF3EV1187B9B8522',43.00029,Wyoming,-107.55405,b'f3c61305-2b53-4d29-991b-1af1556e191a',Paul Taylor,50010,b'',0,0,b'Nightlife',337856,0.6406840303493887,SOAQKKK12A58A7859A,b'East Bay Bounce',72638
2100,b'',5221823,0.4895375024646455,0.343389814614625,b'ARBXBQR1187FB56FA5',,,,b'f75b906a-a107-4f57-b846-fb98f6ce5e21',Bill Douglas,-1,b'',0,0,b'Jewel Lake',469687,0.2707759989463275,SORDRKC12AB0189339,b'Infant Dreams',347407
2101,b'',233700,0.6061025147262629,0.39601875365133,b'AR3PDNJ1187B9AF3F0',,California - LA,,b'8b9e78e6-a66f-4974-a847-15681ad93287',Vixen,56256,b'',0,0,b'Vixen',22583,0.682218135227129,SOKBKCA12A6D4F7539,b'One Night Alone',15977
2102,b'',7399733,0.5825985412904522,0.3829806029065346,b'AROBVNV1187FB3F36C',42.28107,"Needham, MA",-71.23605,b'47e4eef9-8ac8-4f25-9da5-d15414228718',Joey McIntyre,22534,b'',0,0,b'Talk To Me',667495,0.5508908402040344,SOJIUVL12AB01867D9,b'All The Way',241932
2103,b'',5889583,0.19266385325317345,0.2436678562995151,b'AREFUMW11F4C844D2B',,,,b'',Greek Gypsy Musicians,-1,b'',0,0,b'Music of the Greek Gypsies',532981,0.0,SOHEUFA12AB017F9A0,b'Teska (Teska)',392770
2104,b'',509996,0.7318222186514295,0.4249403308027947,b'ARNPPTH1187B9AD429',51.4855,"Heston, Middlesex, England",-0.37196,b'519774a4-3b18-4042-b8c0-927845a616c9',Jimmy Page,100491,b'',0,0,b'Outrider',47590,0.5742798770675863,SOSIJPA12A6D4F97F2,b'Writes Of Winter',35593
2105,b'',7399419,0.8679511927983999,0.43413714031124645,b'ARXLMH011C8A415658',,"ALBUCRAZY, NEW MEXICO",,b'1f2b4a72-1f47-45fe-8349-0c14cc190801',brokeNCYDE,-1,b'',0,0,b'BC 13-EP',667479,0.682112970641015,SODCXXY12AB0187452,b'Freaxxx',413978
2106,b'',6843102,0.35291373441139284,0.2751978617537412,b'ART9VCW1187B9B6FE6',,,,b'ab634a19-20e3-4801-975e-a230f899af8a',Lili Ivanova,-1,b'',0,0,b'Illusion Called Love (Iljuzia narchena Lyubov)',615564,,SOGNGRU12AAA15EE73,b'Pokrusa',457862
2107,b'',3019801,0.41193900753627105,0.0,b'ARSKATF1187B98A622',,,,b'975593af-1c8a-4a1e-aba6-90a93866bd6a',Alain Turban,-1,b'',0,0,"b""Chanter L'Ard\xc3\xa8che""",271353,,SOQKXGT12A6D4FB337,"b""L'Ardechoise Aux Cheveux Blanc""",216078
2108,b'',6448828,0.35342955022197026,0.365514003262653,b'ARBMHBC11F4C8403A2',,,,b'',Hushabye Baby,-1,b'',0,0,b'Hushaby Baby: Lullaby Renditions of Garth Brooks',581706,,SOOMCCM12AB01896EA,"b""Two of a Kind_ Workin' on a Full House""",393531
2109,b'',139095,0.5183101267586124,0.3981810549843257,b'ARTPY6B1187B98C720',,,,b'411185bd-b218-401b-9d91-5e99830048c7',Cactus,-1,b'',0,0,"b'Cactology ""The Cactus Collection'",13340,0.6112146226111387,SOKLBBT12A6701FB54,b'Bro. Bill  (LP Version)',9560
2110,b'',2596167,0.47572156673067817,0.39837312273653963,b'AR45KNL1187B992E53',37.77916,California - SF,-122.42005,b'3f4a14ca-96d2-4ebd-9334-502fc24c2f85',Dr. Elmo,-1,b'',0,0,b'Love Death & Taxes',236565,,SOYRNJG12A58A81B5D,"b""Don't Mess With the IRS""",166916
2111,b'',3187496,0.7475565811197784,0.5502122435716671,b'AR49IQD1187FB37EA7',,Los Angeles CA,,b'9e839dc3-55f3-4492-ad0e-a1a2e84275e2',Xzibit,2123,b'',0,0,b'Restless',283789,0.48093421280893994,SOMNDNZ12A8C133640,b'Loud & Clear (featuring Defari_ King T & Butch Cassidy)',11034
2112,b'',872770,0.43573200360498643,0.373045953823385,b'ARPPTNG11F50C482A3',,,,b'',Mercedes Castro,53568,b'',0,0,b'Yo Soy La De Sonora',83171,,SOAJMYR12A6D4F52FE,b'Pedazo De Idiota',66534
2113,b'',3273945,0.43966371060136195,0.3073662344450928,b'ARKU2GK1187B98C8AB',40.71455,NY - New York City,-74.00712,b'839ac2bd-643b-4bc8-b8f6-4f503392cdef',The Jason Bonham Band,19839,b'',0,0,b'MAD HATTER',291718,0.0,SOYTWDP12A8C138214,b'Hold On',226119
2114,b'',1892067,0.8440395322273969,0.5243789875148084,b'ARUSOMY1187FB4D3B4',,"Pittsburgh, PA",,b'b88f21a7-a1b9-48fd-bbc4-ae758026f17f',Anti-Flag,8398,b'',0,0,b'Live at the Fireside Bowl',175909,0.41967427880955327,SOTRPCV12A6D4FAB31,"b""I Don't Wanna be a War Hero""",20912
2115,b'',2808950,0.47572156673067817,0.39837312273653963,b'AR45KNL1187B992E53',37.77916,California - SF,-122.42005,b'3f4a14ca-96d2-4ebd-9334-502fc24c2f85',Dr. Elmo,-1,b'',0,0,"b""Dr. Elmo's Twisted Christmas""",249417,0.0,SOGHVNS12A8C139B59,"b""Christmas Won't be the Same Without Johnny""",166916
2116,b'',2796036,0.5052373106638819,0.31311974443621077,b'ARN2M4711C8A423BD6',,"Mascouche, Qc",,b'c11dfc05-f5ab-4d09-afda-1f3e83cd1ad7',David Jalbert,-1,b'',0,0,b'Faure: Complete Nocturnes - David Jalbert',259768,,SODXQQY12A8C13850E,b'Nocturne For Piano No. 5 In B Flat Major_ Op. 37',198378
